year,Country,mean,min,max
1984,Papua New Guinea,24.743499999999997,23.701999999999998,25.608
1984,Paraguay,23.673000000000002,17.325,28.189
1984,Peru,20.1245,19.228,20.757
1984,Philippines,26.669083333333337,25.246,27.579
1984,Poland,7.905333333333332,-2.363,17.665
1984,Portugal,14.60425,8.572,21.884
1984,Puerto Rico,25.64425000000001,23.989,27.28
1984,Qatar,26.770583333333335,17.032,35.089
1984,Reunion,23.32083333333333,20.473,26.461
1984,Romania,9.080333333333332,-1.787,18.467
1984,Russia,-5.294249999999999,-24.987,15.556
1984,Rwanda,19.498166666666666,18.747,20.156
1984,S. Sudan,27.56683333333333,21.2,31.188000000000002
1984,Saint Barthélemy,26.85933333333334,25.391,28.49
1984,Saint Kitts And Nevis,26.044583333333332,24.736,27.455
1984,Saint Lucia,26.832583333333332,25.832,27.793
1984,Saint Martin,26.85933333333334,25.391,28.49
1984,Saint Pierre And Miquelon,5.0680000000000005,-5.683,17.096
1984,Saint Vincent And The Grenadines,26.98658333333333,26.076,27.862
1984,Samoa,26.594166666666666,25.936,27.179
1984,San Marino,13.599083333333335,5.394,22.063000000000002
1984,Sao Tome And Principe,26.242250000000002,25.66,27.022
1984,Saudi Arabia,25.159583333333334,15.033,33.951
1984,Senegal,28.330250000000003,24.622,32.19
1984,Serbia,9.98125,-0.135,19.036
1984,Seychelles,26.623999999999995,25.402,28.112
1984,Sierra Leone,26.402916666666666,25.16,28.309
1984,Singapore,26.483500000000003,25.424,27.172
1984,Sint Maarten,26.85933333333334,25.391,28.49
1984,Slovakia,7.683,-1.732,17.05
1984,Slovenia,9.482666666666669,0.019,18.744
1984,Solomon Is.,26.896416666666667,26.309,27.398
1984,Somalia,26.815166666666666,24.618,28.817
1984,Somaliland,26.815166666666666,24.618,28.817
1984,South Africa,17.96816666666667,11.360999999999999,23.866
1984,South America,22.03525,19.314,23.893
1984,South Georgia And The South Sandwich Isla,1.5270833333333333,-2.519,5.072
1984,South Korea,11.802583333333333,-3.945,26.433
1984,Spain,13.36575,6.4079999999999995,23.369
1984,Sri Lanka,27.082166666666666,25.648,28.92
1984,Sudan,27.56683333333333,21.2,31.188000000000002
1984,Suriname,26.104250000000004,25.291999999999998,26.612
1984,Svalbard And Jan Mayen,-4.4134166666666665,-16.294,4.819
1984,Swaziland,19.02816666666667,13.448,22.595
1984,Sweden,3.2920833333333337,-9.728,13.935
1984,Switzerland,6.82275,-2.114,16.595
1984,Syria,18.150499999999997,5.993,29.248
1984,Taiwan,21.960583333333332,15.177,27.479
1984,Tajikistan,4.02675,-13.005,18.474
1984,Tanzania,22.410666666666668,20.619,23.521
1984,Thailand,26.130333333333336,22.282,29.053
1984,Timor-Leste,26.25066666666667,24.594,28.214
1984,Togo,27.294416666666667,25.868000000000002,29.701
1984,Tonga,23.76725,21.337,26.784
1984,Trinidad and Tobago,26.256249999999994,25.295,26.866
1984,Tunisia,19.832833333333337,10.713,29.59
1984,Turkey,12.058,1.121,22.383
1984,Turkmenistan,14.418166666666664,-4.668,31.928
1984,Turks And Caicas Islands,26.88358333333333,24.822,29.086
1984,Uganda,23.39408333333333,22.333000000000002,25.11
1984,Ukraine,7.9736666666666665,-4.959,18.53
1984,United Arab Emirates,27.399833333333333,18.183,35.693
1984,United Kingdom,8.90725,3.382,15.477
1984,United Kingdom (Europe),9.0865,2.949,16.245
1984,United States of America,8.811166666666667,-4.207,21.264
1984,Uruguay,17.226666666666667,10.247,24.83
1984,Uzbekistan,11.914666666666667,-8.921,30.375
1984,Venezuela,25.28475,24.5,26.570999999999998
1984,Vietnam,23.75566666666667,18.022,27.035
1984,Virgin Islands,26.599333333333334,25.074,28.18
1984,W. Sahara,22.413,16.021,27.926
1984,Yemen,25.85108333333334,19.67,30.59
1984,Zambia,21.673833333333334,17.916,24.767
1984,Zimbabwe,21.714583333333334,16.444,24.818
1984,Åland,6.234750000000001,-2.92,15.776
1985,Afghanistan,14.888749999999996,1.224,28.254
1985,Africa,24.33983333333333,21.271,25.984
1985,Albania,12.948166666666667,1.908,22.747
1985,Algeria,23.52625,11.495,33.873
1985,American Samoa,26.949916666666667,26.478,27.688
1985,Andorra,11.325416666666667,-0.0419999999999998,21.535999999999998
1985,Angola,22.021833333333333,18.66,23.594
1985,Anguilla,26.842000000000002,24.927,28.619
1985,Antarctica,4.874666666666666,2.112,8.498
1985,Antigua And Barbuda,26.618166666666667,24.868,28.340999999999998
1985,Argentina,15.326250000000002,8.368,21.387
1985,Armenia,9.174750000000001,-2.97,21.531
1985,Aruba,27.88566666666667,26.027,29.609
1985,Asia,7.53625,-7.504,20.785
1985,Australia,22.043416666666662,14.357000000000001,28.782
1985,Austria,5.923000000000001,-8.429,17.054
1985,Azerbaijan,11.611083333333331,0.593,23.365
1985,Bahamas,25.4735,20.503,28.838
1985,Bahrain,26.202166666666667,16.44,34.694
1985,Baker Island,25.661583333333336,24.805,26.408
1985,Bangladesh,25.421416666666662,18.78,28.605
1985,Barbados,26.552583333333335,25.202,27.63
1985,Belarus,4.705749999999999,-14.187000000000001,18.686
1985,Belgium,8.795499999999999,-3.291,18.119
1985,Belize,25.333833333333335,21.928,27.371
1985,Benin,27.504250000000003,25.244,30.876
1985,Bhutan,12.404333333333334,3.89,18.485
1985,Bolivia,21.483166666666666,18.305,23.53
1985,"Bonaire, Saint Eustatius And Saba",27.147833333333327,25.247,28.647
1985,Bosnia and Herz.,10.336916666666665,-2.986,20.884
1985,Botswana,22.272666666666666,14.898,26.741
1985,Brazil,24.965666666666664,23.036,25.93
1985,British Virgin Islands,26.593833333333333,24.573,28.609
1985,Bulgaria,10.270583333333333,-3.92,21.532
1985,Burkina Faso,28.436833333333336,24.089000000000002,32.275
1985,Burundi,20.27958333333334,19.706,20.862
1985,Cambodia,26.968666666666667,24.477,28.62
1985,Cameroon,24.375083333333336,23.068,26.398
1985,Canada,-4.901166666666668,-22.61,12.6
1985,Cape Verde,24.343666666666667,21.755,27.225
1985,Cayman Islands,27.042916666666667,23.607,29.065
1985,Central African Rep.,25.30883333333333,24.119,27.776
1985,Chad,27.412000000000003,22.061,31.964000000000002
1985,Chile,10.039916666666668,5.515,14.448
1985,China,6.7402500000000005,-8.546,19.529
1985,Christmas Island,26.10608333333333,25.377,27.019
1985,Colombia,25.01266666666667,24.501,25.972
1985,Comoros,25.75675,23.973,27.421999999999997
1985,Congo,24.513999999999996,23.135,25.826
1985,Costa Rica,25.748499999999996,24.929,26.996
1985,Croatia,11.151833333333334,-2.79,22.253
1985,Cuba,25.671833333333336,21.794,27.901
1985,Curaçao,27.33175,25.565,28.769000000000002
1985,Cyprus,19.19775,10.261,27.903
1985,Czechia,7.048666666666667,-7.655,17.914
1985,Côte d'Ivoire,26.141000000000005,24.61,28.425
1985,Dem. Rep. Congo,23.857833333333335,22.872,24.776999999999997
1985,Denmark,-17.076416666666663,-29.522,-1.026
1985,Denmark (Europe),6.897583333333333,-4.708,16.385
1985,Djibouti,28.689666666666664,24.519,33.551
1985,Dominica,26.274749999999997,24.599,27.669
1985,Dominican Rep.,25.764999999999997,23.781,27.631
1985,Ecuador,21.83825,20.637,22.750999999999998
1985,Egypt,23.209666666666667,14.656,30.367
1985,El Salvador,25.137249999999998,23.478,26.414
1985,Eq. Guinea,24.957749999999994,23.337,26.098
1985,Eritrea,26.693916666666667,22.793,29.281
1985,Estonia,3.56925,-14.792,17.28
1985,Ethiopia,22.916583333333335,21.63,24.479
1985,Europe,7.262416666666668,-5.711,18.157
1985,Falkland Is.,6.954583333333333,3.876,11.301
1985,Faroe Islands,6.412166666666667,3.0789999999999997,10.789
1985,Federated States Of Micronesia,27.234333333333336,26.84,27.886
1985,Fiji,25.47283333333333,23.569,27.590999999999998
1985,Finland,-0.48750000000000004,-20.101,15.11
1985,France,12.628,3.045,20.494
1985,France (Europe),10.181083333333333,-1.475,19.84
1985,French Guiana,25.762500000000003,24.79,26.615
1985,French Polynesia,26.290000000000003,25.046,27.607
1985,Gabon,24.303416666666667,22.558,25.531
1985,Gambia,27.812749999999998,24.564,29.663
1985,Gaza Strip,19.800583333333332,10.717,28.826999999999998
1985,Georgia,8.372166666666667,-3.164,19.81
1985,Germany,7.613333333333333,-5.665,17.693
1985,Ghana,26.93891666666666,24.994,29.596
1985,Greece,15.218000000000002,4.952,24.819
1985,Greenland,-17.56983333333333,-30.059,-1.387
1985,Grenada,26.742833333333333,25.581,27.55
1985,Guadeloupe,26.49383333333334,24.81,28.138
1985,Guam,27.467833333333335,26.988,27.86
1985,Guatemala,23.323166666666665,20.354,25.474
1985,Guernsey,10.698416666666667,3.856,16.419
1985,Guinea,25.819083333333328,23.291,28.622
1985,Guinea-Bissau,27.137583333333335,24.735,28.794
1985,Guyana,25.973666666666674,25.205,26.807
1985,Haiti,26.518749999999997,24.463,28.625999999999998
1985,Heard Island And Mcdonald Islands,2.3259999999999996,-0.603,5.232
1985,Honduras,25.022166666666667,22.49,27.026
1985,Hong Kong,22.705166666666667,15.337,28.340999999999998
1985,Hungary,9.092333333333332,-6.423,20.555999999999997
1985,Iceland,1.4100833333333334,-4.899,7.746
1985,India,24.48633333333333,17.592,30.506
1985,Indonesia,25.994083333333332,25.221,26.436
1985,Iran,18.11133333333333,6.702,29.909
1985,Iraq,22.203,9.976,34.818
1985,Ireland,9.110666666666667,2.427,14.57
1985,Isle Of Man,8.969083333333332,3.307,14.151
1985,Israel,20.216166666666666,11.512,28.799
1985,Italy,13.058333333333332,2.09,23.332
1985,Jamaica,26.23783333333333,24.126,27.64
1985,Japan,12.281333333333334,-0.927,26.008
1985,Jersey,10.698416666666667,3.856,16.419
1985,Jordan,19.916,9.901,30.442
1985,Kazakhstan,5.49775,-12.572000000000001,23.135
1985,Kenya,24.169583333333332,22.526999999999997,25.686
1985,Kingman Reef,27.245583333333332,26.386,27.905
1985,Kiribati,26.807666666666666,25.736,27.311
1985,Kuwait,25.35808333333333,14.151,35.944
1985,Kyrgyzstan,3.829833333333333,-12.642000000000001,18.167
1985,Laos,23.8195,19.035,26.847
1985,Latvia,4.1685,-13.858,17.602
1985,Lebanon,18.25533333333333,8.7,27.855
1985,Lesotho,14.63675,7.361,20.649
1985,Liberia,25.615333333333336,24.458,27.304
1985,Libya,22.68416666666667,13.788,30.976
1985,Liechtenstein,4.516583333333333,-9.213,15.607
1985,Lithuania,4.854333333333334,-12.666,17.814
1985,Luxembourg,8.532,-4.024,18.355
1985,Macau,22.42508333333333,14.568,28.489
1985,Macedonia,10.580666666666668,-2.526,21.644000000000002
1985,Madagascar,22.879833333333334,19.436,25.64
1985,Malawi,21.30775,17.72,23.386
1985,Malaysia,26.124499999999994,25.539,26.819
1985,Mali,28.793583333333334,20.855,34.666
1985,Malta,18.96783333333333,12.281,25.842
1985,Martinique,26.274749999999997,24.599,27.669
1985,Mauritania,27.880916666666668,18.867,33.897
1985,Mauritius,23.649416666666667,21.268,26.295
1985,Mayotte,26.413666666666668,25.086,27.499
1985,Mexico,20.603916666666667,13.758,25.006
1985,Moldova,7.724166666666668,-10.344,21.268
1985,Monaco,9.15525,-3.3939999999999997,20.308
1985,Mongolia,-0.977416666666667,-20.434,16.964
1985,Montenegro,10.313333333333333,-2.2,21.025
1985,Montserrat,26.54716666666667,24.855,28.252
1985,Morocco,18.30933333333333,9.003,27.302
1985,Mozambique,23.67758333333333,19.859,26.165
1985,Myanmar,23.986500000000003,19.389,26.966
1985,Namibia,20.794166666666666,15.056,24.74
1985,Nepal,15.540666666666667,5.593,21.885
1985,Netherlands,8.828000000000001,-2.5669999999999997,17.32
1985,Netherlands (Europe),8.417833333333332,-3.184,17.069
1985,New Caledonia,23.14225,20.076,26.866999999999997
1985,New Zealand,11.030500000000002,6.603,16.535
1985,Nicaragua,26.214833333333335,24.565,27.867
1985,Niger,27.66033333333333,19.499000000000002,33.829
1985,Nigeria,26.95925,23.908,29.945
1985,Niue,25.444166666666664,23.820999999999998,27.346999999999998
1985,North America,2.280583333333333,-11.169,16.342
1985,North Korea,6.737749999999998,-11.825,22.381
1985,Northern Mariana Islands,27.467833333333335,26.988,27.86
1985,Norway,-0.5793333333333329,-11.37,11.497
1985,Oceania,21.877666666666666,14.762,28.178
1985,Oman,26.809833333333334,20.695,32.212
1985,Pakistan,21.28275,9.382,30.371
1985,Palau,27.45266666666667,26.94,28.1
1985,Palestina,23.721083333333336,21.851,25.723
1985,Palmyra Atoll,27.275916666666664,26.402,27.96
1985,Panama,26.416166666666665,25.638,27.49
1985,Papua New Guinea,24.72208333333333,23.377,25.31
1985,Paraguay,24.013916666666663,18.432,29.122
1985,Peru,20.03175,18.631,21.044
1985,Philippines,26.902833333333334,25.104,28.118000000000002
1985,Poland,6.792166666666668,-9.125,18.31
1985,Portugal,15.154416666666664,7.074,22.537
1985,Puerto Rico,25.587083333333336,23.508,27.61
1985,Qatar,26.974083333333336,17.85,34.99
1985,Reunion,23.46683333333333,21.442,26.017
1985,Romania,7.914416666666667,-8.293,19.901
1985,Russia,-5.521166666666666,-27.012,14.267
1985,Rwanda,19.46183333333333,18.793,20.241
1985,S. Sudan,27.414083333333334,22.412,30.628
1985,Saint Barthélemy,26.842000000000002,24.927,28.619
1985,Saint Kitts And Nevis,26.038999999999998,24.379,27.691
1985,Saint Lucia,26.724333333333337,25.367,27.812
1985,Saint Martin,26.842000000000002,24.927,28.619
1985,Saint Pierre And Miquelon,3.7868333333333335,-5.885,15.105
1985,Saint Vincent And The Grenadines,26.832583333333332,25.524,27.892
1985,Samoa,26.678749999999997,26.227,27.191
1985,San Marino,14.10716666666667,3.265,23.751
1985,Sao Tome And Principe,25.97425,24.675,27.054000000000002
1985,Saudi Arabia,25.445333333333327,15.98,34.441
1985,Senegal,28.27308333333333,24.283,31.074
1985,Serbia,9.664416666666666,-5.034,20.927
1985,Seychelles,26.741583333333338,25.543,28.074
1985,Sierra Leone,26.28925,24.917,28.271
1985,Singapore,26.82008333333333,26.179,27.624000000000002
1985,Sint Maarten,26.842000000000002,24.927,28.619
1985,Slovakia,6.881916666666666,-7.836,17.82
1985,Slovenia,9.464916666666667,-4.732,20.697
1985,Solomon Is.,27.013499999999997,26.369,27.548000000000002
1985,Somalia,26.800249999999995,24.930999999999997,27.691
1985,Somaliland,26.800249999999995,24.930999999999997,27.691
1985,South Africa,18.056083333333337,11.127,23.820999999999998
1985,South America,22.153833333333335,19.557000000000002,23.765
1985,South Georgia And The South Sandwich Isla,1.9047499999999997,-2.35,5.93
1985,South Korea,12.177166666666666,-3.662,26.295
1985,Spain,14.131833333333333,4.057,23.802
1985,Sri Lanka,27.350166666666667,25.881,29.138
1985,Sudan,27.414083333333334,22.412,30.628
1985,Suriname,26.1995,25.2,27.118
1985,Svalbard And Jan Mayen,-6.59425,-14.249,5.291
1985,Swaziland,19.581,14.197000000000001,23.742
1985,Sweden,0.7685000000000001,-15.61,14.614
1985,Switzerland,6.881583333333335,-6.443,17.88
1985,Syria,18.543166666666668,6.493,31.136
1985,Taiwan,22.100666666666665,16.07,27.013
1985,Tajikistan,5.025833333333334,-10.641,18.565
1985,Tanzania,22.369500000000006,20.449,23.464
1985,Thailand,26.265500000000003,22.605999999999998,28.753
1985,Timor-Leste,26.46466666666667,24.305,27.935
1985,Togo,27.172916666666666,25.117,29.974
1985,Tonga,23.643416666666667,21.34,26.994
1985,Trinidad and Tobago,26.087416666666666,24.819,27.061
1985,Tunisia,20.486416666666667,9.796,30.64
1985,Turkey,12.08625,-0.113,23.977
1985,Turkmenistan,15.532166666666669,-0.14,30.208
1985,Turks And Caicas Islands,26.990583333333333,24.031,29.512
1985,Uganda,23.20175,21.941,24.515
1985,Ukraine,6.563500000000001,-12.116,20.796
1985,United Arab Emirates,27.72375,19.609,35.877
1985,United Kingdom,8.173250000000001,1.685,14.28
1985,United Kingdom (Europe),8.2525,1.088,14.909
1985,United States of America,8.587,-4.019,21.758
1985,Uruguay,18.00808333333333,12.19,24.053
1985,Uzbekistan,13.020583333333336,-3.504,28.625
1985,Venezuela,25.049833333333336,24.351,26.027
1985,Vietnam,23.887249999999998,18.928,27.242
1985,Virgin Islands,26.593833333333333,24.573,28.609
1985,W. Sahara,22.855916666666673,15.827,28.929000000000002
1985,Yemen,25.882583333333333,20.051,30.61
1985,Zambia,21.33183333333333,17.255,23.927
1985,Zimbabwe,21.198083333333333,16.042,24.122
1985,Åland,3.467166666666667,-12.097000000000001,15.491
1986,Afghanistan,14.223166666666666,1.681,26.976
1986,Africa,24.309416666666667,20.695,26.019000000000002
1986,Albania,13.056416666666665,2.8930000000000002,23.279
1986,Algeria,23.256666666666664,11.687000000000001,33.843
1986,American Samoa,26.980333333333334,25.894,27.681
1986,Andorra,11.623500000000002,2.916,20.646
1986,Angola,22.036249999999995,19.188,23.235
1986,Anguilla,26.884416666666667,24.907,28.469
1986,Antarctica,4.974416666666667,1.66,8.253
1986,Antigua And Barbuda,26.70925,24.724,28.224
1986,Argentina,15.334749999999998,9.157,22.093
1986,Armenia,9.306833333333334,-2.761,22.376
1986,Aruba,27.98933333333333,26.032,29.685
1986,Asia,7.77625,-6.432,21.275
1986,Australia,22.09325,14.179,28.237
1986,Austria,6.316916666666668,-7.418,16.117
1986,Azerbaijan,11.872250000000001,1.313,24.293
1986,Bahamas,25.665333333333336,21.81,28.763
1986,Bahrain,26.325583333333338,15.654,35.295
1986,Baker Island,25.69083333333333,25.344,26.375
1986,Bangladesh,25.294249999999995,18.609,29.051
1986,Barbados,26.659583333333334,25.076999999999998,27.739
1986,Belarus,5.952750000000001,-12.171,17.886
1986,Belgium,9.264000000000001,-3.695,17.757
1986,Belize,25.38233333333333,21.801,27.36
1986,Benin,27.345916666666668,25.11,30.626
1986,Bhutan,11.993666666666664,4.712,18.452
1986,Bolivia,21.482583333333334,17.858,23.749
1986,"Bonaire, Saint Eustatius And Saba",27.362416666666665,25.648,28.745
1986,Bosnia and Herz.,10.63775,-0.597,21.421
1986,Botswana,22.308333333333334,15.428,26.915
1986,Brazil,25.130999999999997,23.516,26.051
1986,British Virgin Islands,26.6095,24.635,28.26
1986,Bulgaria,10.697833333333335,-0.558,21.954
1986,Burkina Faso,28.29783333333334,24.035,32.984
1986,Burundi,20.389583333333338,19.533,21.654
1986,Cambodia,26.806833333333334,24.084,29.048
1986,Cameroon,24.50691666666667,23.104,26.48
1986,Canada,-4.843916666666668,-20.801,12.331
1986,Cape Verde,24.190749999999998,21.272,27.743
1986,Cayman Islands,27.128416666666666,24.403,29.078
1986,Central African Rep.,25.50566666666667,23.146,27.784
1986,Chad,27.556166666666666,20.403,31.418
1986,Chile,9.837499999999999,5.69,14.014000000000001
1986,China,6.870166666666666,-7.405,19.758
1986,Christmas Island,25.775083333333328,24.492,26.875999999999998
1986,Colombia,25.013083333333338,24.524,25.341
1986,Comoros,26.0115,23.82,27.529
1986,Congo,24.5805,23.275,25.587
1986,Costa Rica,26.025666666666663,25.16,27.033
1986,Croatia,11.403999999999998,-0.858,22.355
1986,Cuba,25.872583333333335,22.89,28.121
1986,Curaçao,27.48408333333333,25.815,28.771
1986,Cyprus,19.28441666666667,12.495,27.211
1986,Czechia,7.682583333333333,-7.213,17.378
1986,Côte d'Ivoire,26.12183333333333,24.686,28.048000000000002
1986,Dem. Rep. Congo,23.98133333333333,23.11,24.668
1986,Denmark,-17.616583333333335,-29.3,-2.047
1986,Denmark (Europe),7.42025,-4.431,16.141
1986,Djibouti,28.797916666666666,23.69,33.599
1986,Dominica,26.35808333333333,24.383,27.639
1986,Dominican Rep.,25.932083333333335,23.953,27.644
1986,Ecuador,22.0715,21.252,22.547
1986,Egypt,22.901833333333332,13.079,30.739
1986,El Salvador,25.15325,23.505,26.284
1986,Eq. Guinea,24.90241666666667,23.11,26.006999999999998
1986,Eritrea,26.702083333333334,22.498,29.625
1986,Estonia,4.887083333333334,-11.248,17.376
1986,Ethiopia,23.193249999999995,21.586,24.745
1986,Europe,7.889333333333333,-4.386,17.962
1986,Falkland Is.,6.24625,3.614,10.454
1986,Faroe Islands,6.628416666666666,2.798,10.257
1986,Federated States Of Micronesia,27.340333333333334,27.090999999999998,27.579
1986,Fiji,25.014750000000003,22.35,27.09
1986,Finland,1.1774166666666661,-14.335,15.497
1986,France,12.871666666666668,3.7710000000000004,19.852
1986,France (Europe),10.441583333333332,-0.646999999999999,19.072
1986,French Guiana,26.019833333333334,25.308,26.996
1986,French Polynesia,26.472583333333333,25.22,27.594
1986,Gabon,24.296499999999998,22.335,25.439
1986,Gambia,27.744833333333332,23.802,30.427
1986,Gaza Strip,19.566749999999995,11.045,27.381
1986,Georgia,8.797166666666666,-0.898,20.498
1986,Germany,8.085083333333333,-6.281,17.425
1986,Ghana,26.891916666666663,24.946,29.118000000000002
1986,Greece,15.136499999999998,5.6579999999999995,25.28
1986,Greenland,-18.13166666666667,-29.933,-2.424
1986,Grenada,26.888916666666663,25.717,27.78
1986,Guadeloupe,26.595583333333334,24.611,28.046
1986,Guam,27.320166666666665,26.242,28.076
1986,Guatemala,23.397000000000002,20.195,25.388
1986,Guernsey,10.396833333333332,1.221,15.437
1986,Guinea,25.5275,23.09,28.792
1986,Guinea-Bissau,27.014583333333334,24.378,29.378
1986,Guyana,26.291833333333333,25.39,27.238
1986,Haiti,26.663416666666677,24.81,28.531
1986,Heard Island And Mcdonald Islands,2.5803333333333334,-0.1,5.207
1986,Honduras,24.9495,22.361,26.874000000000002
1986,Hong Kong,22.912000000000003,14.772,29.02
1986,Hungary,9.776666666666667,-3.572,20.951999999999998
1986,Iceland,1.5449999999999997,-3.178,8.171
1986,India,24.2945,17.185,29.572
1986,Indonesia,26.05716666666667,25.736,26.675
1986,Iran,17.700666666666667,5.925,29.604
1986,Iraq,22.324333333333332,9.136,35.009
1986,Ireland,8.733333333333334,1.657,14.434000000000001
1986,Isle Of Man,8.780166666666666,1.073,13.514
1986,Israel,19.998166666666666,11.695,27.536
1986,Italy,13.132833333333336,3.64,22.913
1986,Jamaica,26.320916666666665,24.568,27.79
1986,Japan,11.691416666666663,-0.412,24.569
1986,Jersey,10.396833333333332,1.221,15.437
1986,Jordan,19.74175,9.467,28.713
1986,Kazakhstan,5.68725,-12.876,23.365
1986,Kenya,24.419583333333335,22.453,26.144000000000002
1986,Kingman Reef,27.6905,26.98,28.535
1986,Kiribati,27.17175,26.278,28.046
1986,Kuwait,25.442500000000006,13.184000000000001,36.93
1986,Kyrgyzstan,3.8058333333333323,-9.524,17.477
1986,Laos,23.744666666666664,18.402,27.322
1986,Latvia,5.403666666666667,-11.092,17.446
1986,Lebanon,18.11191666666667,9.663,26.528
1986,Lesotho,14.449083333333334,7.806,19.696
1986,Liberia,25.48033333333333,24.177,26.909
1986,Libya,22.542333333333332,11.572,30.926
1986,Liechtenstein,4.853999999999999,-8.881,13.931
1986,Lithuania,5.951833333333334,-11.33,17.372
1986,Luxembourg,9.026000000000002,-4.543,17.984
1986,Macau,22.708083333333335,14.229000000000001,29.081
1986,Macedonia,10.667583333333333,-1.1079999999999999,21.847
1986,Madagascar,22.786083333333334,18.665,25.211
1986,Malawi,21.51466666666667,17.645,23.947
1986,Malaysia,26.18683333333333,25.276,27.06
1986,Mali,28.518999999999995,19.811,34.181
1986,Malta,18.780833333333337,12.738,27.059
1986,Martinique,26.35808333333333,24.383,27.639
1986,Mauritania,27.500083333333333,18.236,33.260999999999996
1986,Mauritius,23.688000000000002,20.458,26.403
1986,Mayotte,26.61066666666667,24.731,28.001
1986,Mexico,20.850666666666665,15.32,25.068
1986,Moldova,9.17075,-5.87,21.678
1986,Monaco,9.515333333333333,-1.099,19.416
1986,Mongolia,-0.21050000000000027,-19.261,17.634
1986,Montenegro,10.670749999999998,-0.351,21.523
1986,Montserrat,26.65383333333334,24.662,28.146
1986,Morocco,17.792666666666666,10.139,26.741
1986,Mozambique,23.77683333333334,19.761,26.04
1986,Myanmar,24.018416666666667,18.805,26.924
1986,Namibia,20.996,15.440999999999999,25.225
1986,Nepal,14.932916666666669,6.509,21.756
1986,Netherlands,9.215083333333332,-3.2239999999999998,17.205
1986,Netherlands (Europe),8.810083333333335,-3.87,16.952
1986,New Caledonia,22.93983333333333,19.719,26.758
1986,New Zealand,10.943249999999999,5.196,16.995
1986,Nicaragua,26.243999999999996,24.576,27.68
1986,Niger,27.920666666666666,18.252,33.955
1986,Nigeria,27.067249999999998,23.46,30.89
1986,Niue,25.287833333333335,23.147,27.423
1986,North America,2.6577500000000005,-9.56,16.054
1986,North Korea,6.581833333333335,-11.152000000000001,20.252
1986,Northern Mariana Islands,27.320166666666665,26.242,28.076
1986,Norway,-0.04241666666666699,-12.028,10.774
1986,Oceania,21.926333333333332,14.525,27.675
1986,Oman,26.846666666666668,18.914,32.877
1986,Pakistan,20.640583333333332,8.805,30.254
1986,Palau,27.76908333333333,27.093,28.47
1986,Palestina,23.336583333333333,20.965999999999998,24.818
1986,Palmyra Atoll,27.723416666666665,27.006,28.57
1986,Panama,26.698166666666665,25.548000000000002,27.377
1986,Papua New Guinea,24.874916666666664,24.199,25.316
1986,Paraguay,24.114749999999997,18.869,28.368000000000002
1986,Peru,20.1345,18.694,20.98
1986,Philippines,26.79125,25.052,28.275
1986,Poland,7.459083333333333,-9.375,18.172
1986,Portugal,14.729999999999999,8.214,23.01
1986,Puerto Rico,25.694583333333338,23.45,27.419
1986,Qatar,27.204166666666666,16.966,35.422
1986,Reunion,23.4085,20.822,25.876
1986,Romania,8.936416666666668,-3.885,20.23
1986,Russia,-4.892250000000001,-24.943,15.102
1986,Rwanda,19.632749999999998,18.741,20.68
1986,S. Sudan,27.24325,21.226,30.388
1986,Saint Barthélemy,26.884416666666667,24.907,28.469
1986,Saint Kitts And Nevis,26.120833333333334,24.289,27.543
1986,Saint Lucia,26.84108333333333,25.317,27.928
1986,Saint Martin,26.884416666666667,24.907,28.469
1986,Saint Pierre And Miquelon,4.122,-5.433,15.277000000000001
1986,Saint Vincent And The Grenadines,26.96558333333333,25.589,28.002
1986,Samoa,26.669,25.652,27.254
1986,San Marino,14.12341666666667,3.884,23.895
1986,Sao Tome And Principe,25.877,24.433,26.969
1986,Saudi Arabia,25.64775,15.187999999999999,34.56
1986,Senegal,28.020666666666667,23.38,31.235
1986,Serbia,10.14875,-1.697,21.333000000000002
1986,Seychelles,27.077166666666667,26.254,28.22
1986,Sierra Leone,26.075750000000003,24.587,28.033
1986,Singapore,26.84783333333333,25.702,27.953
1986,Sint Maarten,26.884416666666667,24.907,28.469
1986,Slovakia,7.674833333333333,-6.2139999999999995,17.982
1986,Slovenia,9.677750000000001,-2.958,20.313
1986,Solomon Is.,27.02433333333333,26.396,27.53
1986,Somalia,27.034999999999997,24.678,28.323
1986,Somaliland,27.034999999999997,24.678,28.323
1986,South Africa,17.955000000000002,11.337,23.359
1986,South America,22.258749999999996,19.767,23.956
1986,South Georgia And The South Sandwich Isla,1.8687499999999997,-0.995,4.489
1986,South Korea,11.601916666666666,-3.033,24.71
1986,Spain,13.876250000000004,6.221,23.438
1986,Sri Lanka,27.415500000000005,25.474,28.872
1986,Sudan,27.24325,21.226,30.388
1986,Suriname,26.490833333333338,25.7,27.561999999999998
1986,Svalbard And Jan Mayen,-7.64191666666667,-20.246,4.772
1986,Swaziland,19.43825,14.43,23.082
1986,Sweden,2.2069166666666664,-12.17,14.552
1986,Switzerland,7.152083333333333,-5.583,16.362
1986,Syria,18.606583333333337,7.018,29.909
1986,Taiwan,21.910583333333335,14.652,27.56
1986,Tajikistan,4.550250000000001,-8.657,17.577
1986,Tanzania,22.577749999999998,20.19,24.168
1986,Thailand,26.148666666666667,22.184,28.718
1986,Timor-Leste,26.480666666666668,24.664,27.954
1986,Togo,27.032333333333327,24.958,29.381999999999998
1986,Tonga,23.18316666666667,20.249,26.31
